collectdate,Ammonia_Nitrogen,Conductivity,Dissolved_Oxygen,Fecal_Coliform,Nitrate_Nitrite,Orthophosphate_Phosphate,pH,Temperature,Total_Nitrogen,Total_Phosphorous,WQI
2006-12-05,0.029,104,8.4,1,0.252,0.0115,7.10909090909091,8.57727272727273,0.457,0.0256,94.8606726808814
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.027,104,8.4,1,0.251,0.0114,7.10909090909091,8.57727272727273,0.446,0.0235,93.3043645669971
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.027,104,8.4,1,0.251,0.0113,7.10909090909091,8.57727272727273,0.45,0.0291,94.9938769132632
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.2,8.6,0.443666666666667,0.025,91.4017906672614
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.025,104,8.4,1,0.246,0.0112,7.10909090909091,8.57727272727273,0.451,0.023,91.0592198312781
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.6,0.443666666666667,0.025,91.3976325630738
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.5,0.443666666666667,0.025,91.391501480879
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.5,0.443666666666667,0.025,91.391501480879
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.5,0.443666666666667,0.025,91.391501480879
2006-12-05,0.022,104,8.4,1,0.239,0.0109,7.10909090909091,8.57727272727273,0.416,0.0229,87.9483226908339
2006-12-05,0.0249999999999999,104,8.3,1,0.245166666666667,0.0113833333333333,7.1,8.5,0.443666666666667,0.025,91.3815701411252
2006-12-05,0.02,104,8.4,1,0.232,0.012,7.10909090909091,8.57727272727273,0.442,0.0259,86.2132461853894
2006-12-05,0.0249999999999999,104,8.4,1,0.245166666666667,0.0113833333333333,7.1,8.4,0.443666666666667,0.025,91.3853703986841
2007-01-04,0.01,102,9.7,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.675187780691
2007-01-04,0.01,102.227272727273,9.96818181818182,4,0.317,0.0129,7.44545454545455,7,0.496,0.0219,107.740214282424
2007-01-04,0.01,102,9.6,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.665256440937
2007-01-04,0.01,102.227272727273,9.96818181818182,5,0.322,0.013,7.44545454545455,7,0.488,0.0225,109.407259601783
2007-01-04,0.01,102,9.7,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.675187780691
2007-01-04,0.01,102,9.8,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.685119120445
2007-01-04,0.01,102,9.8,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.685119120445
2007-01-04,0.01,102.227272727273,9.96818181818182,4.5,0.312,0.0128,7.44545454545455,7,0.489,0.0221,106.282460581487
2007-01-04,0.01,103,9.9,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.695083840535
2007-01-04,0.01,102,9.9,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.695050460199
2007-01-04,0.01,102,10,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.704981799952
2007-01-04,0.01,102,10,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.704981799952
2007-01-04,0.01,102,10,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.704981799952
2007-01-04,0.01,102.227272727273,9.96818181818182,4.5,0.306,0.0126,7.44545454545455,7,0.485,0.0219,104.409089342361
2007-01-04,0.01,102,10,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.704981799952
2007-01-04,0.01,102,10,4.5,0.309714285714286,0.0127,7.4,7,0.483714285714286,0.0225,105.704981799952
2007-01-04,0.01,103,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.71910462423
2007-01-04,0.01,102,10,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.70913990414
2007-01-04,0.01,102,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.719071243893
2007-01-04,0.01,102.227272727273,9.96818181818182,4.5,0.301,0.0126,7.44545454545455,7,0.474,0.0229,103.184448250891
2007-01-04,0.01,102,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.719071243893
2007-01-04,0.01,102,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.719071243893
2007-01-04,0.01,103,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.71910462423
2007-01-04,0.01,102,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.719071243893
2007-01-04,0.01,102,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.719071243893
2007-01-04,0.01,102.227272727273,9.96818181818182,4.5,0.306,0.0126,7.44545454545455,7,0.462,0.0225,104.541358925324
2007-01-04,0.01,103,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.71910462423
2007-01-04,0.01,103,10.1,4.5,0.309714285714286,0.0127,7.5,7,0.483714285714286,0.0225,105.71910462423
2007-01-04,0.01,102.227272727273,9.96818181818182,4.5,0.304,0.0124,7.44545454545455,7,0.492,0.0237,104.361205249803
2007-02-12,0.01,101.045454545455,10.9272727272727,3,0.37,0.0118,7.42727272727273,5.93636363636364,0.546,0.0236,124.293526674828
2007-02-12,0.01,101,11.7,3,0.3615,0.0110999999999999,7.5,6.5,0.5475,0.0237333333333333,121.889026644139
2007-02-12,0.01,101,11.4,3,0.3615,0.0110999999999999,7.5,6.5,0.5475,0.0237333333333333,121.859232624878
2007-02-12,0.01,101,11.3,3,0.3615,0.0110999999999999,7.5,6.4,0.5475,0.0237333333333333,121.843170202929
2007-02-12,0.01,101,11.2,3,0.3615,0.0110999999999999,7.5,6.3,0.5475,0.0237333333333333,121.82710778098
2007-02-12,0.01,101.045454545455,10.9272727272727,3,0.359,0.0102,7.42727272727273,5.93636363636364,0.576,0.0249,121.422784364573
2007-02-12,0.01,101,11.2,3,0.3615,0.0110999999999999,7.5,6.3,0.5475,0.0237333333333333,121.82710778098
2007-02-12,0.01,101,11.2,3,0.3615,0.0110999999999999,7.5,6.3,0.5475,0.0237333333333333,121.82710778098
2007-02-12,0.01,101,11.2,3,0.3615,0.0110999999999999,7.5,6.3,0.5475,0.0237333333333333,121.82710778098
2007-02-12,0.01,101,11.2,3,0.3615,0.0110999999999999,7.5,6.2,0.5475,0.0237333333333333,121.820976698786
2007-02-12,0.01,101,10.9,3,0.3615,0.0110999999999999,7.4,6,0.5475,0.0237333333333333,121.774762410947
2007-02-12,0.01,101,10.9,3,0.3615,0.0110999999999999,7.4,5.9,0.5475,0.0237333333333333,121.768631328752
2007-02-12,0.01,101.045454545455,10.9272727272727,3,0.371,0.0109,7.42727272727273,5.93636363636364,0.555,0.0222,124.181318674038
2007-02-12,0.01,101,10.8,3,0.3615,0.0110999999999999,7.4,5.8,0.5475,0.0237333333333333,121.752568906804
2007-02-12,0.01,101,10.8,3,0.3615,0.0110999999999999,7.4,5.7,0.5475,0.0237333333333333,121.746437824609
2007-02-12,0.01,101,10.8,3,0.3615,0.0110999999999999,7.4,5.7,0.5475,0.0237333333333333,121.746437824609
2007-02-12,0.01,101,10.8,3,0.3615,0.0110999999999999,7.4,5.7,0.5475,0.0237333333333333,121.746437824609
2007-02-12,0.01,101,10.8,3,0.3615,0.0110999999999999,7.4,5.7,0.5475,0.0237333333333333,121.746437824609
2007-02-12,0.01,101.045454545455,10.9272727272727,3,0.366,0.011,7.42727272727273,5.93636363636364,0.55,0.0229,122.880269992562
2007-02-12,0.01,101,10.8,3,0.3615,0.0110999999999999,7.4,5.7,0.5475,0.0237333333333333,121.746437824609
2007-02-12,0.01,101,10.7,3,0.3615,0.0110999999999999,7.4,5.6,0.5475,0.0237333333333333,121.73037540266
2007-02-12,0.01,101,10.6,3,0.3615,0.0110999999999999,7.4,5.6,0.5475,0.0237333333333333,121.720444062906
2007-02-12,0.01,102,10.6,3,0.3615,0.0110999999999999,7.4,5.6,0.5475,0.0237333333333333,121.720477443243
2007-02-12,0.01,101.045454545455,10.9272727272727,3,0.354,0.0113,7.42727272727273,5.93636363636364,0.52,0.023,119.246252910313
2007-02-12,0.01,101,10.6,3,0.3615,0.0110999999999999,7.4,5.6,0.5475,0.0237333333333333,121.720444062906
2007-02-12,0.01,101,10.5,3,0.3615,0.0110999999999999,7.3,5.6,0.5475,0.0237333333333333,121.706354618965
2007-02-12,0.01,101,10.4,3,0.3615,0.0110999999999999,7.3,5.6,0.5475,0.0237333333333333,121.696423279211
2007-02-12,0.01,101.045454545455,10.9272727272727,3,0.349,0.0114,7.42727272727273,5.93636363636364,0.538,0.0258,118.624076820257
2007-03-13,0.01,101.409090909091,11.8227272727273,1,0.337,0.0021,7.86363636363637,6.99545454545455,0.58,0.0186,113.003511986102
2007-03-13,0.01,102,12,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.949513504309
2007-03-13,0.01,101,11.8,1,0.34,0.0025333333333333,7.9,7.2,0.5675,0.0187333333333333,113.935748526661
2007-03-13,0.01,101,11.8,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.929617444466
2007-03-13,0.01,101,11.8,1,0.34,0.0025333333333333,7.9,7.2,0.5675,0.0187333333333333,113.935748526661
2007-03-13,0.01,101.409090909091,11.8227272727273,1,0.337,0.002,7.86363636363637,6.99545454545455,0.567,0.0177,112.704808045877
2007-03-13,0.01,102,11.8,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.929650824802
2007-03-13,0.01,102,11.8,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.929650824802
2007-03-13,0.01,102,11.8,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.929650824802
2007-03-13,0.01,102,11.8,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.929650824802
2007-03-13,0.01,102,11.9,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.939582164556
2007-03-13,0.01,101.409090909091,11.8227272727273,1,0.334,0.002,7.86363636363637,6.99545454545455,0.536,0.017,111.528568442179
2007-03-13,0.01,101,11.9,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.939548784219
2007-03-13,0.01,102,11.9,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.939582164556
2007-03-13,0.01,101,11.9,1,0.34,0.0025333333333333,7.9,7.1,0.5675,0.0187333333333333,113.939548784219
2007-03-13,0.01,101,11.9,1,0.34,0.0025333333333333,7.9,7,0.5675,0.0187333333333333,113.933417702024
2007-03-13,0.01,101,11.9,1,0.34,0.0025333333333333,7.9,7,0.5675,0.0187333333333333,113.933417702024
2007-03-13,0.01,101.409090909091,11.8227272727273,1,0.325,0.002,7.86363636363637,6.99545454545455,0.572,0.0188,109.44062840071
2007-03-13,0.01,101,11.9,1,0.34,0.0025333333333333,7.9,7,0.5675,0.0187333333333333,113.933417702024
2007-03-13,0.01,101,11.9,1,0.34,0.0025333333333333,7.9,7,0.5675,0.0187333333333333,113.933417702024
2007-03-13,0.01,101,11.8,1,0.34,0.0025333333333333,7.9,7,0.5675,0.0187333333333333,113.923486362271
2007-03-13,0.01,101,11.8,1,0.34,0.0025333333333333,7.8,6.9,0.5675,0.0187333333333333,113.913197175888
2007-03-13,0.01,101,11.8,1,0.34,0.0025333333333333,7.8,6.9,0.5675,0.0187333333333333,113.913197175888
2007-03-13,0.01,101.409090909091,11.8227272727273,1,0.343,0.0024,7.86363636363637,6.99545454545455,0.576,0.0186,114.801310143632
2007-03-13,0.01,102,11.7,1,0.34,0.0025333333333333,7.8,6.8,0.5675,0.0187333333333333,113.897168134276
2007-03-13,0.01,101,11.7,1,0.34,0.0025333333333333,7.7,6.5,0.5675,0.0187333333333333,113.874583403168
2007-03-13,0.01,101.409090909091,11.8227272727273,1,0.364,0.0047,7.86363636363637,6.99545454545455,0.574,0.0217,122.064971484062
2007-03-13,0.01,102,11.5,1,0.34,0.0025333333333333,7.6,6.4,0.5675,0.0187333333333333,113.844464917614
2007-04-11,0.01,99.8863636363636,10.3818181818182,1,0.282,0.002,7.75,8.66818181818182,0.522,0.0106,93.9093345980215
2007-04-11,0.0156666666666666,100,10.4,1,0.324333333333333,0.00285,8.2,10.4,0.5585,0.0132166666666666,109.328810274221
2007-04-11,0.0156666666666666,100,10.4,1,0.324333333333333,0.00285,8.2,10.4,0.5585,0.0132166666666666,109.328810274221
2007-04-11,0.0156666666666666,100,10.4,1,0.324333333333333,0.00285,8.2,10.3,0.5585,0.0132166666666666,109.322679192026
2007-04-11,0.0156666666666666,100,10.5,1,0.324333333333333,0.00285,8.1,10.2,0.5585,0.0132166666666666,109.322321345397
2007-04-11,0.01,99.8863636363636,10.3818181818182,1,0.298,0.002,7.75,8.66818181818182,0.53,0.0113,98.9430893262969
2007-04-11,0.0156666666666666,99.9,10.5,1,0.324333333333333,0.00285,8.1,10.2,0.5585,0.0132166666666666,109.322318007363
2007-04-11,0.0156666666666666,99.9,10.6,1,0.324333333333333,0.00285,8.1,9.9,0.5585,0.0132166666666666,109.313856100532
2007-04-11,0.0156666666666666,99.5,10.5,1,0.324333333333333,0.00285,8,9.6,0.5585,0.0132166666666666,109.281360057872
2007-04-11,0.0156666666666666,99.6,10.6,1,0.324333333333333,0.00285,7.9,9.2,0.5585,0.0132166666666666,109.262612302692
2007-04-11,0.0156666666666666,99.6,10.6,1,0.324333333333333,0.00285,7.8,9.1,0.5585,0.0132166666666666,109.25232311631
2007-04-11,0.0156666666666666,99.5,10.6,1,0.324333333333333,0.00285,7.8,8.8,0.5585,0.0132166666666666,109.233926531692
2007-04-11,0.012,99.8863636363636,10.3818181818182,1,0.327,0.002,7.75,8.66818181818182,0.57,0.0133,108.940500076419
2007-04-11,0.0156666666666666,99.3,10.6,1,0.324333333333333,0.00285,7.7,8.5,0.5585,0.0132166666666666,109.211368504852
2007-04-11,0.0156666666666666,99.5,10.6,1,0.324333333333333,0.00285,7.7,8.3,0.5585,0.0132166666666666,109.19911301653
2007-04-11,0.0156666666666666,99.5,10.6,1,0.324333333333333,0.00285,7.7,8.3,0.5585,0.0132166666666666,109.19911301653
2007-04-11,0.0156666666666666,99.4,10.6,1,0.324333333333333,0.00285,7.6,8.2,0.5585,0.0132166666666666,109.188820492113
2007-04-11,0.0156666666666666,99.9,10.6,1,0.324333333333333,0.00285,7.6,8.1,0.5585,0.0132166666666666,109.182706100087
2007-04-11,0.014,99.8863636363636,10.3818181818182,1,0.346,0.002,7.75,8.66818181818182,0.566,0.0124,114.970657846068
2007-04-11,0.0156666666666666,99.9,10.6,1,0.324333333333333,0.00285,7.6,7.9,0.5585,0.0132166666666666,109.170443935697
2007-04-11,0.0156666666666666,100,10.4,1,0.324333333333333,0.00285,7.5,7.6,0.5585,0.0132166666666666,109.128033243451
2007-04-11,0.0156666666666666,100,10.3,1,0.324333333333333,0.00285,7.4,7.3,0.5585,0.0132166666666666,109.095550552925
2007-04-11,0.0156666666666666,100,10,1,0.324333333333333,0.00285,7.4,7.1,0.5585,0.0132166666666666,109.053494369274
2007-04-11,0.024,99.8863636363636,10.3818181818182,1,0.353,0.0035,7.75,8.66818181818182,0.582,0.0156,121.090608720617
2007-04-11,0.0156666666666666,100,9.8,1,0.324333333333333,0.00285,7.3,7.1,0.5585,0.0132166666666666,109.029473585579
2007-04-11,0.0156666666666666,101,9.6,1,0.324333333333333,0.00285,7.3,7.1,0.5585,0.0132166666666666,109.009644286408
2007-04-11,0.0156666666666666,101,9.6,1,0.324333333333333,0.00285,7.3,7.1,0.5585,0.0132166666666666,109.009644286408
2007-04-11,0.024,99.8863636363636,10.3818181818182,1,0.34,0.0056,7.75,8.66818181818182,0.581,0.0161,117.358470139536
2007-05-15,0.03,101.7,9.045,0,0.272,0.002,7.22,10.55,0.486,0.0096,96.498505699471
2007-05-15,0.0266666666666666,104,10,0,0.3255,0.0032833333333333,7.8,15.1,0.5235,0.0116833333333333,112.687268081353
2007-05-15,0.0266666666666666,103,10,0,0.3255,0.0032833333333333,7.8,14.6,0.5235,0.0116833333333333,112.656579290042
2007-05-15,0.0266666666666666,103,10,0,0.3255,0.0032833333333333,7.8,14.4,0.5235,0.0116833333333333,112.644317125652
2007-05-15,0.0266666666666666,103,10,0,0.3255,0.0032833333333333,7.7,14.4,0.5235,0.0116833333333333,112.640159021464
2007-05-15,0.033,101.7,9.045,0,0.274,0.002,7.22,10.55,0.484,0.011,98.4170405337391
2007-05-15,0.0266666666666666,103,10,0,0.3255,0.0032833333333333,7.7,14.3,0.5235,0.0116833333333333,112.634027939269
2007-05-15,0.0266666666666666,102,10,0,0.3255,0.0032833333333333,7.5,12.8,0.5235,0.0116833333333333,112.533712117635
2007-05-15,0.0266666666666666,102,10,0,0.3255,0.0032833333333333,7.4,11.6,0.5235,0.0116833333333333,112.455981027108
2007-05-15,0.0266666666666666,101,9.9,0,0.3255,0.0032833333333333,7.3,10.9,0.5235,0.0116833333333333,112.398940627467
2007-05-15,0.045,101.7,9.045,0,0.301,0.002,7.22,10.55,0.548,0.0115,110.417271467526
2007-05-15,0.0266666666666666,102,9.7,0,0.3255,0.0032833333333333,7.2,10.4,0.5235,0.0116833333333333,112.344297813134
2007-05-15,0.0266666666666666,101,9.5,0,0.3255,0.0032833333333333,7.1,9.8,0.5235,0.0116833333333333,112.283457155933
2007-05-15,0.0266666666666666,101,9.4,0,0.3255,0.0032833333333333,7.1,9.3,0.5235,0.0116833333333333,112.242870405205
2007-05-15,0.0266666666666666,101,9.3,0,0.3255,0.0032833333333333,7.1,9,0.5235,0.0116833333333333,112.214545818866
2007-05-15,0.0266666666666666,101,9,0,0.3255,0.0032833333333333,7,8.8,0.5235,0.0116833333333333,112.168331531028
2007-05-15,0.0266666666666666,101,8.9,0,0.3255,0.0032833333333333,7,8.3,0.5235,0.0116833333333333,112.1277447803
2007-05-15,0.032,101.7,9.045,0,0.35,0.0027,7.22,10.55,0.542,0.0093,120.567464017325
2007-05-15,0.0266666666666666,101,8.6,0,0.3255,0.0032833333333333,6.9,8.2,0.5235,0.0116833333333333,112.087661574656
2007-05-15,0.0266666666666666,101,7.9,0,0.3255,0.0032833333333333,6.9,8,0.5235,0.0116833333333333,112.00588003199
2007-05-15,0.0266666666666666,101,7.4,0,0.3255,0.0032833333333333,6.8,7.8,0.5235,0.0116833333333333,111.939803064645
2007-05-15,0.0266666666666666,101,7.3,0,0.3255,0.0032833333333333,6.8,7.8,0.5235,0.0116833333333333,111.929871724891
2007-05-15,0.0266666666666666,101,7.3,0,0.3255,0.0032833333333333,6.8,7.8,0.5235,0.0116833333333333,111.929871724891
2007-05-15,0.01,101.7,9.045,0,0.378,0.0053,7.22,10.55,0.54,0.0149,124.079442589716
2007-05-15,0.0266666666666666,101,6.7,0,0.3255,0.0032833333333333,6.7,7.7,0.5235,0.0116833333333333,111.859994499986
2007-05-15,0.01,101.7,9.045,0,0.378,0.0057,7.22,10.55,0.541,0.0138,123.755870298877
2007-06-12,0.066,102.863636363636,7.62272727272727,0,0.225,0.002,7.43181818181819,12.1227272727273,0.438,0.0065,92.1264209301226
2007-06-12,0.0286666666666666,105,8.6,0,0.3105,0.00205,8.4,18.3,0.529166666666667,0.0096333333333333,108.245040728991
2007-06-12,0.0286666666666666,105,8.8,0,0.3105,0.00205,8.4,18.2,0.529166666666667,0.0096333333333333,108.258772326304
2007-06-12,0.0286666666666666,105,8.9,0,0.3105,0.00205,8.4,18.1,0.529166666666667,0.0096333333333333,108.262572583863
2007-06-12,0.0286666666666666,105,9,0,0.3105,0.00205,8.4,18.1,0.529166666666667,0.0096333333333333,108.272503923616
2007-06-12,0.063,102.863636363636,7.62272727272727,0,0.227,0.002,7.43181818181819,12.1227272727273,0.46,0.0071,92.0521496816451
2007-06-12,0.0286666666666666,105,8.9,0,0.3105,0.00205,8.4,18,0.529166666666667,0.0096333333333333,108.256441501668
2007-06-12,0.0286666666666666,105,9.1,0,0.3105,0.00205,8.4,18,0.529166666666667,0.0096333333333333,108.276304181175
2007-06-12,0.0286666666666666,105,8.9,0,0.3105,0.00205,8.1,17.2,0.529166666666667,0.0096333333333333,108.194918531546
2007-06-12,0.0286666666666666,103,8.6,0,0.3105,0.00205,7.4,14.1,0.529166666666667,0.0096333333333333,107.945887474258
2007-06-12,0.0286666666666666,102,8.7,0,0.3105,0.00205,7.4,12.2,0.529166666666667,0.0096333333333333,107.839294871972
2007-06-12,0.0286666666666666,102,8.3,0,0.3105,0.00205,7.2,11.3,0.529166666666667,0.0096333333333333,107.736073564828
2007-06-12,0.012,102.863636363636,7.62272727272727,0,0.317,0.002,7.43181818181819,12.1227272727273,0.619,0.0207,108.186118023673
2007-06-12,0.0286666666666666,101,8.1,0,0.3105,0.00205,7.2,10.2,0.529166666666667,0.0096333333333333,107.648735600841
2007-06-12,0.0286666666666666,102,7.8,0,0.3105,0.00205,7.1,9.7,0.529166666666667,0.0096333333333333,107.584161446754
