CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
5/2/00,0.01,97.9,8.3,0,0.497,0.0038,7.1,7.7,0.689,0.0121,159.0275865
6/13/00,0.01,99.9,10.1,0,0.305,0.002,8.3,16.2,0.508,0.0081,100.4952977
6/13/00,0.01,100.2,10,0,0.309,0.002,8.2,16.1,0.497,0.0075,101.4735765
6/13/00,0.010333333,100.2,9.9,0,0.390833333,0.003366667,8.2,16.1,0.556333333,0.00965,126.934522
6/13/00,0.010333333,100.2,9.9,0,0.390833333,0.003366667,8.2,16.1,0.556333333,0.00965,126.934522
6/13/00,0.010333333,100.4,9.8,0,0.390833333,0.003366667,8.2,16.1,0.556333333,0.00965,126.9245973
6/13/00,0.010333333,100,9.6,0,0.390833333,0.003366667,7.9,15.3,0.556333333,0.00965,126.8431983
6/13/00,0.01,99.6,8.9,0,0.313,0.002,7.5,13.1,0.489,0.0079,102.4564437
6/13/00,0.010333333,99.2,8.4,0,0.390833333,0.003366667,7.3,10.9,0.556333333,0.00965,126.4292793
6/13/00,0.010333333,98.9,7.9,0,0.390833333,0.003366667,7.2,10.2,0.556333333,0.00965,126.3325369
6/13/00,0.010333333,98.9,7.3,0,0.390833333,0.003366667,7.1,9.7,0.556333333,0.00965,126.2381353
6/13/00,0.010333333,98.9,6.3,0,0.390833333,0.003366667,7,9.2,0.556333333,0.00965,126.1040084
6/13/00,0.010333333,98.6,6.9,0,0.390833333,0.003366667,7,8.7,0.556333333,0.00965,126.132931
6/13/00,0.01,98.1,5.9,0,0.485,0.0022,6.9,8.4,0.589,0.0065,153.3085429
6/13/00,0.012,98.4,4.6,0,0.468,0.0058,6.9,8.1,0.627,0.0136,150.9102496
6/13/00,0.01,98.7,4.6,0,0.465,0.0062,7,8.1,0.628,0.0143,149.6294917
7/5/00,0.01,110.2,9.8,1,0.223,0.002,8.5,19.7,0.382,0.0057,75.07034275
7/5/00,0.01,110.6,10,1,0.219,0.002,8.6,19.3,0.385,0.0064,74.08471538
7/5/00,0.01,111,9.7,1,0.353833333,0.002,8.6,19.2,0.493666667,0.0061,114.6924231
7/5/00,0.01,110.6,9.8,1,0.353833333,0.002,8.5,18.6,0.493666667,0.0061,114.6613964
7/5/00,0.01,109.7,10.2,1,0.353833333,0.002,8.3,17.1,0.493666667,0.0061,114.6008093
7/5/00,0.01,108.8,10.2,1,0.353833333,0.002,8.2,16.3,0.493666667,0.0061,114.5475725
7/5/00,0.01,108.6,9.9,1,0.353833333,0.002,8,15.7,0.493666667,0.0061,114.4726691
7/5/00,0.01,108.6,9.7,1,0.297,0.002,7.8,15.1,0.441,0.0065,97.34395394
7/5/00,0.01,108.3,9.5,1,0.353833333,0.002,7.6,14.8,0.493666667,0.0061,114.3611216
7/5/00,0.01,107.9,9.1,1,0.353833333,0.002,7.5,14.3,0.493666667,0.0061,114.2865694
7/5/00,0.01,108,8.7,1,0.353833333,0.002,7.4,14,0.493666667,0.0061,114.224296
7/5/00,0.01,108.1,8.2,1,0.353833333,0.002,7.3,13.2,0.493666667,0.0061,114.1214359
7/5/00,0.01,108.2,7.8,1,0.353833333,0.002,7.2,12.7,0.493666667,0.0061,114.0469003
7/5/00,0.01,107.4,7.4,1,0.353833333,0.002,7.1,12.2,0.493666667,0.0061,113.9723348
7/5/00,0.01,108.3,7.3,1,0.353833333,0.002,7.1,11.8,0.493666667,0.0061,113.9379091
7/5/00,0.01,108.2,7.1,1,0.353833333,0.002,7.1,11.6,0.493666667,0.0061,113.9057809
7/5/00,0.01,108.3,7.1,1,0.353833333,0.002,7.1,11.7,0.493666667,0.0061,113.9119154
7/5/00,0.01,108,6.8,1,0.43,0.002,7,11.2,0.546,0.006,136.8086576
7/5/00,0.01,108.1,6.2,1,0.353833333,0.002,7,10.3,0.493666667,0.0061,113.7325334
7/5/00,0.01,107.7,5.8,1,0.353833333,0.002,6.9,9.7,0.493666667,0.0061,113.6518501
7/5/00,0.01,107.6,5.6,1,0.353833333,0.002,6.9,9.1,0.493666667,0.0061,113.5951976
7/5/00,0.01,107.6,5.6,1,0.353833333,0.002,6.9,8.9,0.493666667,0.0061,113.5829354
7/5/00,0.01,107.4,4.4,1,0.487,0.002,6.8,8.6,0.594,0.0058,153.5667301
7/5/00,0.01,107.6,3.5,1,0.467,0.002,6.8,8.5,0.614,0.0062,147.6246577
8/8/00,0.01,105.5,9.3,0,0.068,0.002,9,23.7,0.306,0.0102,29.91417589
8/8/00,0.01,105.2,9.8,0,0.067,0.002,9,22.9,0.299,0.0078,28.87873172
8/8/00,0.012333333,103.8,10.6,0,0.272666667,0.002,8.8,19.7,0.489166667,0.0091,92.02890374
8/8/00,0.012333333,102.9,10.5,0,0.272666667,0.002,8.6,18.5,0.489166667,0.0091,91.93705316
8/8/00,0.012333333,102.1,9.8,0,0.272666667,0.002,8,16.9,0.489166667,0.0091,91.74446114
8/8/00,0.01,101.4,9,0,0.246,0.002,7.6,15.3,0.47,0.008,82.46753733
8/8/00,0.012333333,101.5,8.2,0,0.272666667,0.002,7.4,14,0.489166667,0.0091,91.38278967
8/8/00,0.012333333,101.3,7.1,0,0.272666667,0.002,7.3,12.6,0.489166667,0.0091,91.183545
8/8/00,0.012333333,101.2,5.5,0,0.272666667,0.002,7.1,11.1,0.489166667,0.0091,90.92435778
8/8/00,0.012333333,101.4,5,0,0.272666667,0.002,7,10.5,0.489166667,0.0091,90.83376316
8/8/00,0.01,101.3,4.6,0,0.436,0.002,7,10.2,0.66,0.008,139.169688
8/8/00,0.012333333,101.1,3.6,0,0.272666667,0.002,6.9,9.5,0.489166667,0.0091,90.62924547
8/8/00,0.01,102.4,2.1,0,0.451,0.002,6.8,8.9,0.633,0.0072,143.0430986
8/8/00,0.024,103.1,1.4,0,0.368,0.002,6.8,8.8,0.567,0.0134,123.9632115
9/6/00,0.01,102.6,11.1,4,0.02,0.002,9,20.4,0.301,0.0066,14.37891727
9/6/00,0.01,102.7,11.1,4,0.02,0.002,9,20.2,0.415,0.0257,20.34257317
9/6/00,0.028833333,101,9.1,4,0.246166667,0.003133333,8.5,19.4,0.483833333,0.010433333,89.24845815
9/6/00,0.028833333,99.7,7.8,4,0.246166667,0.003133333,7.3,17.6,0.483833333,0.010433333,88.9590506
9/6/00,0.028833333,98.6,7.3,4,0.246166667,0.003133333,7.1,16.2,0.483833333,0.010433333,88.81520583
9/6/00,0.046,98.5,6.9,4,0.276,0.002,7,15.7,0.494,0.005,101.2358387
9/6/00,0.028833333,98,6.1,4,0.246166667,0.003133333,6.8,14.5,0.483833333,0.010433333,88.57930701
9/6/00,0.028833333,97.9,5.5,4,0.246166667,0.003133333,6.7,13.3,0.483833333,0.010433333,88.44198455
9/6/00,0.028833333,97.5,4.7,4,0.246166667,0.003133333,6.6,12,0.483833333,0.010433333,88.2786583
9/6/00,0.028833333,97.1,4,4,0.246166667,0.003133333,6.6,11.3,0.483833333,0.010433333,88.166208
9/6/00,0.028833333,97.2,3.3,4,0.246166667,0.003133333,6.5,10.6,0.483833333,0.010433333,88.04961628
9/6/00,0.01,97.4,2.2,4,0.463,0.002,6.4,9.8,0.605,0.005,145.9777998
9/6/00,0.028833333,97.1,2.1,4,0.246166667,0.003133333,6.4,9.6,0.483833333,0.010433333,87.86496794
9/6/00,0.028833333,97.2,1.5,4,0.246166667,0.003133333,6.3,9.2,0.483833333,0.010433333,87.7767008
9/6/00,0.012,101.8,0.09,4,0.422,0.0047,6.3,8.8,0.577,0.0071,134.5913468
9/6/00,0.085,104.3,0.11,4,0.276,0.0061,6.3,8.7,0.511,0.0132,114.3681147
10/3/00,0.01,100.3,9.6,3,0.024,0.002,9.1,18,0.277,0.0077,15.56880463
10/3/00,0.01,100.6,9.6,3,0.025,0.002,9.1,17.9,0.283,0.007,15.66532809
10/3/00,0.01,100.8,9.4,3,0.026,0.002,9.1,17.9,0.316,0.0067,15.92461515
10/3/00,0.020666667,100.7,9.2,3,0.175,0.003583333,9.1,17.8,0.445166667,0.013416667,66.17250625
10/3/00,0.020666667,99.6,6.7,3,0.175,0.003583333,7.8,17,0.445166667,0.013416667,65.82108203
10/3/00,0.020666667,97.9,4.7,3,0.175,0.003583333,7.2,14.4,0.445166667,0.013416667,65.43804173
10/3/00,0.020666667,95.7,4.3,3,0.175,0.003583333,7.1,13.5,0.445166667,0.013416667,65.33890509
10/3/00,0.01,97.3,2.8,3,0.405,0.002,7,11.4,0.674,0.0058,129.1200211
10/3/00,0.029,102.2,0.58,3,0.323,0.0078,6.8,9,0.583,0.0256,115.6458194
10/3/00,0.055,103.5,0.39,3,0.247,0.0057,6.8,9,0.538,0.0277,101.1176125
10/31/00,0.02,112.3,8.3,3,0.097,0.0027,7.7,14,0.272,0.005,39.25859063
10/31/00,0.021,112.5,8.3,3,0.105,0.003,7.7,14.1,0.27,0.005,41.96796817
10/31/00,0.019,112.5,8.2,3,0.11,0.0028,7.7,14.1,0.275,0.005,42.86733389
10/31/00,0.030166667,112.6,8.2,3,0.1165,0.0113,7.7,14.1,0.300166667,0.01885,52.49031796
10/31/00,0.030166667,112.5,8,3,0.1165,0.0113,7.6,14,0.300166667,0.01885,52.46016275
10/31/00,0.02,111.9,5.6,3,0.138,0.0035,7.2,13.7,0.316,0.005,51.37000093
10/31/00,0.030166667,110.9,1.4,3,0.1165,0.0113,6.8,11.7,0.300166667,0.01885,51.6303612
10/31/00,0.030166667,110.9,0.84,3,0.1165,0.0113,6.8,10.9,0.300166667,0.01885,51.52569704
10/31/00,0.030166667,111,0.54,3,0.1165,0.0113,6.7,10.7,0.300166667,0.01885,51.47948609
10/31/00,0.030166667,111.6,0.16,3,0.1165,0.0113,6.7,10.2,0.300166667,0.01885,51.41111161
10/31/00,0.030166667,111.4,0.02,3,0.1165,0.0113,6.7,9.9,0.300166667,0.01885,51.37880782
10/31/00,0.017,113.1,0,3,0.22,0.0115,6.7,9.6,0.378,0.0246,80.38891576
10/31/00,0.084,120.1,0.01,3,0.029,0.0443,6.7,9.3,0.29,0.0685,56.51842796
12/4/00,0.055,108.1,7.7,4,0.124,0.0091,7.2,9.4,0.318,0.0191,61.93127609
12/4/00,0.057,108.1,7.7,4,0.124,0.0089,7.2,9.3,0.323,0.0188,62.44389213
12/4/00,0.057,108.1,7.7,4,0.124,0.0091,7.2,9.3,0.371,0.0368,67.95405102
12/4/00,0.057,108.1,7.6,4,0.124,0.0089,7.1,9.3,0.325,0.0196,62.67431365
12/4/00,0.053,108,7.7,4,0.125,0.0086,7.1,9.3,0.323,0.018,61.29451811
12/4/00,0.047,108.1,7.7,4,0.121,0.0088,7.2,9.3,0.397,0.0313,62.44686298
1/3/01,0.048,108,8.3,18,0.182,0.012,7.2,7.4,0.353,0.0166,76.54893232
1/3/01,0.047,108,8.3,18,0.177,0.0119,7.2,7.4,0.383,0.0151,74.35714605
1/3/01,0.046,108,8.3,18,0.179,0.012,7.2,7.4,0.365,0.0162,74.95168322
1/3/01,0.046,108,8.3,18,0.178,0.012,7.1,7.4,0.365,0.016,74.58701749
1/3/01,0.047,108,8.3,18,0.178,0.0119,7.1,7.4,0.37,0.0166,75.07692399
1/3/01,0.045,108,8.3,18,0.182,0.0119,7.1,7.4,0.364,0.0167,75.69529472
1/31/01,0.01,102,10.3,7,0.265,0.0112,7.1,6.7,0.417,0.0175,90.61179467
1/31/01,0.01,102,10.2,7,0.265,0.0112,7.1,6.6,0.401,0.0176,90.59239422
1/31/01,0.01,102,10.2,7,0.265,0.0113,7.1,6.6,0.405,0.0172,90.48177178
1/31/01,0.01,102,10.1,7,0.264,0.011,7.1,6.6,0.412,0.0157,89.7317817
1/31/01,0.01,102,10,7,0.267,0.0112,7.1,6.6,0.415,0.017,91.02233157
1/31/01,0.01,102,9.9,7,0.267,0.0112,7.1,6.6,0.411,0.017,91.00405515
2/27/01,0.01,104,12.9,0,0.222,0.0043,7.6,6.8,0.457,0.0144,77.0468765
2/27/01,0.01,103,11.7,0,0.226,0.0046,7.5,6.6,0.435,0.0143,78.04060369
2/27/01,0.01,103,11.2,0,0.229,0.0046,7.5,6.6,0.43,0.0139,78.76161551
2/27/01,0.01,104,11.4,0,0.226,0.0044,7.5,6.5,0.431,0.0132,77.66349817
2/27/01,0.01,104,9.8,0,0.258,0.0079,7.2,6.1,0.446,0.0187,88.80681492
2/27/01,0.01,104,10.9,0,0.253,0.0074,7.2,6.1,0.418,0.0146,86.11778606
4/3/01,0.011,101,12.3,1,0.161,0.002,8.8,8.7,0.34,0.0076,56.8137501
4/3/01,0.01,102,12.2,1,0.176,0.002,8.6,8.5,0.354,0.0101,61.76946152
4/3/01,0.01,102,12,1,0.17,0.002,8.3,8.1,0.352,0.0093,59.66555107
4/3/01,0.012,102,11.3,1,0.197,0.002,7.9,7.6,0.405,0.0108,68.82221857
4/3/01,0.014,102,9.5,1,0.241,0.002,7.5,7,0.427,0.0112,82.57556198
4/3/01,0.014,102,8.5,1,0.248,0.002,7.3,7,0.414,0.0102,84.24334902
5/2/01,0.013,107,10.4,0,0.153,0.002,8.5,12.8,0.348,0.0072,54.95797294
5/2/01,0.016833333,107,10.4,0,0.1895,0.002,8.5,12.6,0.391333333,0.010366667,68.10451755
5/2/01,0.016833333,107,10.4,0,0.1895,0.002,8.5,12.4,0.391333333,0.010366667,68.09225538
5/2/01,0.016833333,107,10.7,0,0.1895,0.002,8.5,11.5,0.391333333,0.010366667,68.06686966
5/2/01,0.015,106,10.8,0,0.165,0.002,8.4,11.2,0.354,0.0157,61.66744524
5/2/01,0.016833333,106,10.8,0,0.1895,0.002,8.3,10.7,0.391333333,0.010366667,68.01940276
5/2/01,0.016833333,106,10.9,0,0.1895,0.002,8.5,10.1,0.391333333,0.010366667,68.00086381
5/2/01,0.016833333,106,10.9,0,0.1895,0.002,8.2,9.8,0.391333333,0.010366667,67.96999625
5/2/01,0.016833333,106,10.8,0,0.1895,0.002,8.1,9.7,0.391333333,0.010366667,67.94977573
5/2/01,0.016,106,10.8,0,0.178,0.002,8,9.6,0.375,0.0073,63.27889616
5/2/01,0.037,106,10.1,0,0.189,0.002,8.1,8.7,0.451,0.01,73.7415908
5/2/01,0.01,106,8.4,0,0.225,0.002,7.9,7.8,0.412,0.011,76.43212778
5/2/01,0.01,106,8.3,0,0.227,0.002,7.6,7.8,0.408,0.011,77.0022231
5/30/01,0.01,103,9.9,0,0.135,0.002,8.2,17.2,0.295,0.0078,48.9262739
5/30/01,0.01,102,10.2,0,0.151,0.002,8.1,14.9,0.312,0.0087,53.92347731
5/30/01,0.01,102,10.2,0,0.173,0.002,7.8,12.5,0.333,0.0074,60.02642539
5/30/01,0.01,102,9.5,0,0.188,0.002,7.4,10.7,0.342,0.0102,65.19622044
5/30/01,0.01,101,6.6,0,0.216,0.002,7,9.1,0.359,0.0088,72.82016762
5/30/01,0.01,100,5.6,0,0.21,0.002,6.9,8.8,0.364,0.0105,71.41688183
7/2/01,0.01,109,10.2,0,0.02,0.002,8.9,19.9,0.172,0.0054,13.62463937
7/2/01,0.011666667,109,9.6,0,0.119666667,0.002116667,8.9,19.2,0.2865,0.0081,45.01642273
7/2/01,0.01,109,9.9,0,0.02,0.002,8.9,19.2,0.202,0.0097,14.90633493
7/2/01,0.011666667,109,10.4,0,0.119666667,0.002116667,8.9,18.3,0.2865,0.0081,45.04069371
7/2/01,0.011666667,109,10.3,0,0.119666667,0.002116667,8.8,18.1,0.2865,0.0081,45.0143421
7/2/01,0.011666667,107,10.4,0,0.119666667,0.002116667,8.3,15.5,0.2865,0.0081,44.84400802
7/2/01,0.011666667,107,10,0,0.119666667,0.002116667,8,14.9,0.2865,0.0081,44.75502186
7/2/01,0.01,106,10,0,0.091,0.002,8,14.4,0.262,0.0072,35.28860489
7/2/01,0.011666667,107,9.3,0,0.119666667,0.002116667,7.4,13.5,0.2865,0.0081,44.57471871
7/2/01,0.011666667,107,8.4,0,0.119666667,0.002116667,7.2,12.4,0.2865,0.0081,44.40957854
7/2/01,0.011666667,107,6.8,0,0.119666667,0.002116667,7,11.6,0.2865,0.0081,44.19331223
7/2/01,0.011666667,106,5.5,0,0.119666667,0.002116667,6.9,10.8,0.2865,0.0081,44.01096467
7/2/01,0.012,106,5,0,0.187,0.002,7.3,10.6,0.355,0.0068,64.04526075
7/2/01,0.011666667,106,4.8,0,0.119666667,0.002116667,6.9,10.3,0.2865,0.0081,43.91078989
7/2/01,0.011666667,106,5.1,0,0.119666667,0.002116667,6.9,9.9,0.2865,0.0081,43.91605958
7/2/01,0.011666667,106,3.6,0,0.119666667,0.002116667,6.9,9.5,0.2865,0.0081,43.74256515
7/2/01,0.011666667,106,3.1,0,0.119666667,0.002116667,6.9,9.1,0.2865,0.0081,43.66838412
7/2/01,0.011666667,107,2.5,0,0.119666667,0.002116667,6.9,9,0.2865,0.0081,43.60269838
7/2/01,0.01,106,2.9,0,0.207,0.002,7,9.1,0.382,0.0113,70.5481095
7/2/01,0.018,107,2.2,0,0.193,0.0027,6.9,8.9,0.346,0.0082,67.66165978
8/7/01,0.01,108,9,1,0.02,0.002,8.4,21,0.172,0.008,14.33334601
8/7/01,0.01,108,9.1,1,0.02,0.002,8.4,20.8,0.167,0.0108,15.16176831
8/7/01,0.0185,108,9,1,0.101,0.003283333,8.4,20.8,0.255833333,0.010783333,42.23544301
8/7/01,0.0185,108,9.3,1,0.101,0.003283333,8.4,20.1,0.255833333,0.010783333,42.22231945
8/7/01,0.0185,107,9.7,1,0.101,0.003283333,8.4,19.2,0.255833333,0.010783333,42.20683169
8/7/01,0.0185,106,9.9,1,0.101,0.003283333,8.3,18.8,0.255833333,0.010783333,42.19797856
8/7/01,0.0185,105,10.4,1,0.101,0.003283333,8.3,18.1,0.255833333,0.010783333,42.2046843
8/7/01,0.0185,104,10.3,1,0.101,0.003283333,8,16.6,0.255833333,0.010783333,42.09027904
8/7/01,0.0185,104,9.9,1,0.101,0.003283333,7.6,15.4,0.255833333,0.010783333,41.96034828
8/7/01,0.0185,104,9.8,1,0.101,0.003283333,7.5,15.3,0.255833333,0.010783333,41.94012775
8/7/01,0.01,104,9.5,1,0.041,0.002,7.4,15,0.206,0.0094,20.77383225
8/7/01,0.0185,104,7.3,1,0.101,0.003283333,7,13,0.255833333,0.010783333,41.53003884
8/7/01,0.0185,103,6.5,1,0.101,0.003283333,6.9,11.9,0.255833333,0.010783333,41.37895474
8/7/01,0.0185,103,4.7,1,0.101,0.003283333,6.8,11.1,0.255833333,0.010783333,41.14698386
8/7/01,0.0185,103,3.8,1,0.101,0.003283333,6.7,10.7,0.255833333,0.010783333,41.02891937
8/7/01,0.01,103,4,1,0.194,0.002,6.6,10.2,0.33,0.0071,65.43246626
8/7/01,0.01,105,0.99,1,0.182,0.002,6.5,9.2,0.309,0.0106,62.47072334
8/7/01,0.061,115,0.22,1,0.149,0.0097,6.7,8.9,0.351,0.0188,70.43574579
9/5/01,0.01,95.9,9.4,1,0.02,0.002,8.2,20.5,0.2,0.0097,14.90283059
9/5/01,0.01,96,9.5,1,0.02,0.002,8.2,20.5,0.209,0.0141,16.25340302
9/5/01,0.0285,96.2,9.5,1,0.067,0.0031,8.2,20.5,0.256,0.016766667,36.84351943
9/5/01,0.0285,96.1,9.3,1,0.067,0.0031,8.2,20.4,0.256,0.016766667,36.81752233
9/5/01,0.0285,95.3,9.4,1,0.067,0.0031,8,19.8,0.256,0.016766667,36.78232426
9/5/01,0.0285,94.4,9.4,1,0.067,0.0031,7.8,19.4,0.256,0.016766667,36.74945368
9/5/01,0.0285,94,9.5,1,0.067,0.0031,7.6,18.3,0.256,0.016766667,36.68361356
9/5/01,0.0285,93.6,9.3,1,0.067,0.0031,7.4,17.8,0.256,0.016766667,36.62476591
9/5/01,0.0285,93,9.2,1,0.067,0.0031,7.4,17.3,0.256,0.016766667,36.58415913
9/5/01,0.0285,92.7,9.3,1,0.067,0.0031,7.3,16.9,0.256,0.016766667,36.56539802
9/5/01,0.0285,91.9,9.8,1,0.067,0.0031,7.5,16.1,0.256,0.016766667,36.57429557
9/5/01,0.01,91.7,9.7,1,0.02,0.002,7.3,15.4,0.19,0.0106,14.83189429
9/5/01,0.0285,90.8,8.9,1,0.067,0.0031,7.1,14.6,0.256,0.016766667,36.37627814
9/5/01,0.0285,91.6,8.1,1,0.067,0.0031,7,13.6,0.256,0.016766667,36.2313852
9/5/01,0.0285,91.8,7.1,1,0.067,0.0031,6.8,13.2,0.256,0.016766667,36.09923794
9/5/01,0.0285,91.7,5.7,1,0.067,0.0031,6.8,12.5,0.256,0.016766667,35.91727827
9/5/01,0.0285,91.9,3.7,1,0.067,0.0031,6.6,11.7,0.256,0.016766667,35.66129329
9/5/01,0.0285,92.2,2.6,1,0.067,0.0031,6.6,11.1,0.256,0.016766667,35.51527207
9/5/01,0.013,92.6,1.7,1,0.115,0.002,6.5,10.6,0.259,0.0151,44.6471734
9/5/01,0.0285,92.4,1.2,1,0.067,0.0031,6.5,9.8,0.256,0.016766667,35.29237782
9/5/01,0.0285,92.7,0.4,1,0.067,0.0031,6.4,9.3,0.256,0.016766667,35.1781236
9/5/01,0.052,97.3,0.22,1,0.124,0.0044,6.5,9.2,0.295,0.0217,60.92155498
9/5/01,0.0285,98.3,0.2,1,0.067,0.0031,6.5,9.1,0.256,0.016766667,35.15034379
9/5/01,0.076,99.8,0.15,1,0.103,0.0062,6.5,9,0.383,0.0294,64.32217303
10/2/01,0.01,118,8.2,0,0.02,0.002,8,18.2,0.187,0.0077,14.0069287
10/2/01,0.011,119,8.2,0,0.02,0.0021,8,18.1,0.163,0.0098,14.88327357
10/2/01,0.01,119,8.1,0,0.02,0.002,7.9,18.1,0.137,0.0084,14.09272412
10/2/01,0.057166667,117,6.1,0,0.046333333,0.004366667,7.1,16.9,0.2225,0.020883333,39.82538228
10/2/01,0.057166667,115,5.8,0,0.046333333,0.004366667,6.9,15.9,0.2225,0.020883333,39.72589447
10/2/01,0.057166667,114,6.1,0,0.046333333,0.004366667,6.9,15,0.2225,0.020883333,39.70047537
10/2/01,0.057166667,114,5.9,0,0.046333333,0.004366667,6.9,14.5,0.2225,0.020883333,39.64995728
10/2/01,0.057166667,115,4.3,0,0.046333333,0.004366667,6.7,14.1,0.2225,0.020883333,39.45824869
10/2/01,0.057166667,114,5.1,0,0.046333333,0.004366667,6.8,13.3,0.2225,0.020883333,39.49277547
10/2/01,0.057166667,114,3.8,0,0.046333333,0.004366667,6.7,12.6,0.2225,0.020883333,39.31659237
10/2/01,0.057166667,114,3.1,0,0.046333333,0.004366667,6.6,12.1,0.2225,0.020883333,39.21225948
10/2/01,0.057166667,114,2,0,0.046333333,0.004366667,6.5,11.2,0.2225,0.020883333,39.0436769
10/2/01,0.015,114,1.3,0,0.154,0.0028,6.5,10.6,0.274,0.0132,56.39544552
10/2/01,0.123,123,0.25,0,0.044,0.0078,6.5,9.2,0.278,0.0346,62.10226815
10/2/01,0.174,128,0.2,0,0.02,0.0095,6.6,9,0.296,0.0516,75.36596018
11/6/01,0.021,106,8.6,3,0.049,0.004,7.4,12.3,0.212,0.0119,27.01495398
11/6/01,0.025,107,8.4,3,0.05,0.0054,7.4,12.2,0.224,0.0144,29.28402524
11/6/01,0.021,106,8.4,3,0.049,0.0041,7.4,12.2,0.218,0.012,27.03272184
11/6/01,0.023,106,8.3,3,0.05,0.0041,7.4,12.2,0.243,0.0152,28.93757004
11/6/01,0.081166667,107,8.1,3,0.0405,0.007733333,7.3,12.2,0.2785,0.030516667,48.25337345
11/6/01,0.081166667,107,7.6,3,0.0405,0.007733333,7.3,12.1,0.2785,0.030516667,48.19758567
11/6/01,0.081166667,107,7.5,3,0.0405,0.007733333,7.3,12.1,0.2785,0.030516667,48.18765433
11/6/01,0.081166667,107,6.2,3,0.0405,0.007733333,7.2,11.9,0.2785,0.030516667,48.04212665
11/6/01,0.081166667,107,4.8,3,0.0405,0.007733333,7.2,11.7,0.2785,0.030516667,47.89082573
11/6/01,0.081166667,109,3.2,3,0.0405,0.007733333,7.1,11.4,0.2785,0.030516667,47.7094397
11/6/01,0.081166667,110,1.8,3,0.0405,0.007733333,7,11,0.2785,0.030516667,47.54175189
11/6/01,0.081166667,114,0.28,3,0.0405,0.007733333,7,10.5,0.2785,0.030516667,47.36027364
11/6/01,0.195,116,0.17,3,0.025,0.0171,7,10.4,0.425,0.0711,89.49524762
11/6/01,0.081166667,113,0.16,3,0.0405,0.007733333,6.9,9.8,0.2785,0.030516667,47.30124697
11/6/01,0.202,121,0.14,3,0.02,0.0117,6.9,9.5,0.349,0.0585,86.02516521
12/3/01,0.013,104,9.6,12,0.198,0.0145,7.2,9.7,0.354,0.0212,72.52396904
12/3/01,0.011,106,9.3,12,0.192666667,0.012633333,7.2,9.7,0.339333333,0.0184,69.39692487
12/3/01,0.01,107,9.1,12,0.192,0.0085,7.2,9.7,0.32,0.0162,68.12545535
12/3/01,0.011,108,9.4,12,0.192666667,0.012633333,7.2,9.6,0.339333333,0.0184,69.40079189
12/3/01,0.011,108,9.3,12,0.192666667,0.012633333,7.3,9.6,0.339333333,0.0184,69.39501865
12/3/01,0.01,108,9.1,12,0.188,0.0149,7.3,9.6,0.344,0.0178,67.52947929
1/9/02,0.01,101,10,5,0.346,0.0109,7.4,7.7,0.487,0.0196,115.7630102
1/9/02,0.01,101,9.9,5,0.345,0.011,7.4,7.6,0.484,0.0191,115.2912561
1/9/02,0.01,102,9.8,5,0.344,0.011,7.4,7.6,0.496,0.0193,115.066055
1/9/02,0.01,101,9.9,5,0.342,0.0112,7.4,7.6,0.478,0.0174,113.8691537
1/9/02,0.01,101,9.9,5,0.343,0.011,7.4,7.6,0.497,0.0185,114.5372778
1/9/02,0.01,102,9.8,5,0.34,0.0109,7.4,7.6,0.47,0.018,113.4183682
1/28/02,0.01,105,11.5,7,0.377,0.0099,7.2,6.6,0.548,0.0187,124.9946641
1/28/02,0.01,106,11.2,7,0.381,0.0098,7.2,6.6,0.544,0.0179,125.9167104
1/28/02,0.01,106,11.2,7,0.382,0.01,7.2,6.6,0.56,0.0183,126.3730864
1/28/02,0.01,106,11.1,7,0.38,0.01,7.2,6.6,0.56,0.0164,125.1915052
1/28/02,0.01,106,11.1,7,0.379,0.0102,7.2,6.6,0.531,0.0162,124.7728991
1/28/02,0.01,106,11,7,0.375,0.0104,7.2,6.6,0.551,0.0188,124.3865043
3/5/02,0.01,99,11.7,4,0.367,0.0037,7.8,6.8,0.55,0.0145,120.7147034
3/5/02,0.01,99.3,11.4,4,0.371,0.0036,7.8,6.7,0.556,0.0149,122.0119656
3/5/02,0.01,99.3,11.5,4,0.373,0.0036,7.7,6.7,0.556,0.0154,122.7687964
3/5/02,0.01,99.4,11.3,4,0.374,0.0037,7.7,6.6,0.555,0.0155,123.0723867
3/5/02,0.01,99.7,11.1,4,0.378,0.0039,7.7,6.4,0.548,0.016,124.379975
3/5/02,0.01,100,11.1,4,0.375,0.0042,7.6,6.4,0.542,0.0162,123.5257299
4/2/02,0.01,98.5,14.1,0,0.296,0.002,8.7,8.5,0.477,0.0113,98.62991568
4/2/02,0.01,98.1,14.4,0,0.314,0.002,8.6,7.5,0.492,0.0127,104.4537282
4/2/02,0.01,98.1,13,0,0.314,0.002,8.1,6.9,0.485,0.0118,103.9721278
4/2/02,0.01,98.5,12.1,0,0.332,0.002,7.5,6.5,0.481,0.0129,109.5630209
4/2/02,0.018,99,12.1,0,0.339,0.002,7.5,6.4,0.519,0.0141,114.5030379
4/2/02,0.022,98.9,11.7,0,0.34,0.0021,7.4,6.4,0.569,0.0185,117.3886428
